Price,Close,High,Low,Open,Volume,SMA_10,SMA_50,Daily_Return,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2015-06-12,28.395448684692383,28.654462799151382,28.382051990340052,28.62320270996455,147544800,28.77035026550293,28.5802103805542,-0.011042787229948003,28.33963394165039
2015-06-15,28.33963394165039,28.411085835312466,28.06945641550481,28.156538357669604,175955600,28.689520835876465,28.589683761596678,-0.0019656228595563707,28.491464614868164
2015-06-16,28.491464614868164,28.547286450596175,28.216822137072793,28.364190897550184,125976400,28.636824989318846,28.593165893554687,0.005357538263563555,28.42448616027832
2015-06-17,28.42448616027832,28.55399155511659,28.299444060246437,28.518266457641506,131672400,28.573858642578124,28.60126754760742,-0.0023508252557465914,28.55398178100586
2015-06-18,28.55398178100586,28.649995396454134,28.40661303610098,28.408846386287326,141628800,28.540811920166014,28.613782577514648,0.004555777015540219,28.268173217773438
2015-06-19,28.268173217773438,28.540584009624915,28.223516437014535,28.516022269143424,218867600,28.495037269592284,28.616312141418458,-0.010009411837004878,28.493696212768555
2015-06-22,28.493696212768555,28.594174829480085,28.37535420087142,28.46690111999015,136157200,28.49079418182373,28.62095054626465,0.007977982632896952,28.36419105529785
2015-06-23,28.36419105529785,28.49369812375843,28.330697612965324,28.464671382295435,121075600,28.482086372375488,28.624110794067384,-0.0045450459113363095,28.605344772338867
2015-06-24,28.605344772338867,28.982700968359474,28.384290755618192,28.404385800980332,221123600,28.464893531799316,28.634540023803712,0.008502048113089966,28.469141006469727
2015-06-25,28.469141006469727,28.848728871803647,28.469141006469727,28.772811980155872,127752400,28.440556144714357,28.640110473632813,-0.004761479609952102,28.301671981811523
2015-06-26,28.301671981811523,28.578547822431265,28.248083494105483,28.507095937640774,176267200,28.431178474426268,28.6450443649292,-0.00588247550637877,27.805973052978516
2015-06-29,27.805973052978516,28.239151051350287,27.794809707755416,28.01363035385756,196645600,28.377812385559082,28.64637924194336,-0.017514828422560136,28.006933212280273
2015-06-30,28.006933212280273,28.16100203350133,27.879659487133807,28.03819330592696,177482800,28.329359245300292,28.6390588760376,0.007227229880388375,28.268173217773438
2015-07-01,28.268173217773438,28.34409178931996,28.131967821847702,28.335160092458782,120955200,28.313727951049806,28.640031776428224,0.009327690522667353,28.232452392578125
2015-07-02,28.232452392578125,28.28827422872065,28.082848577020254,28.230219042139197,108844000,28.281575012207032,28.63268569946289,-0.0012636410892251648,28.134212493896484
2015-07-06,28.134212493896484,28.18556934562886,27.87743164232996,27.897528394241817,112241600,28.268178939819336,28.618705291748046,-0.0034796799553787894,28.064987182617188
2015-07-07,28.064987182617188,28.167699157786085,27.6362741817874,28.109643970587225,187787200,28.2253080368042,28.600627670288088,-0.0024605384385404383,27.368328094482422
2015-07-08,27.368328094482422,27.83053280154354,27.361629747119487,27.794807714425502,243046400,28.125721740722657,28.5580770111084,-0.02482306810267354,26.810110092163086
2015-07-09,26.810110092163086,27.701026076730777,26.620316199206663,27.654135941074284,314380000,27.94619827270508,28.513656730651856,-0.020396496285495558,27.526865005493164
2015-07-10,27.526865005493164,27.654138730411738,27.064660246204934,27.227660765825657,245418000,27.851970672607422,28.492110023498537,0.02673450093513763,28.058290481567383
2015-07-13,28.058290481567383,28.080618876862893,27.759084533255947,27.91761835446566,165762000,27.82763252258301,28.496712455749513,0.019305702845862305,28.0471248626709
2015-07-14,28.0471248626709,28.216823729856447,27.91985113816857,28.14313849368475,127072400,27.851747703552245,28.484192428588866,-0.0003979436631685873,28.317298889160156
2015-07-15,28.317298889160156,28.3909841163044,28.040423079234454,28.07168316889314,134596800,27.882784271240233,28.478187561035156,0.009632859974493924,28.694650650024414
2015-07-16,28.694650650024414,28.708050750428526,28.435638259261328,28.522720172871473,144889600,27.925432014465333,28.4926265335083,0.013325838821749647,28.942508697509766
2015-07-17,28.942508697509766,28.942508697509766,28.65000277896658,28.821935013130545,184658800,27.996437644958498,28.515535850524902,0.008637778884585945,29.489561080932617
2015-07-20,29.489561080932617,29.690518327173155,29.18365510362248,29.24394364033243,235600800,28.13197250366211,28.545947608947753,0.018901346429237575,29.194820404052734
2015-07-21,29.194820404052734,29.679353534603262,29.098808480959107,29.66372519211815,307025600,28.244955825805665,28.559925422668456,-0.009994746143253241,27.960041046142578
2015-07-22,27.960041046142578,28.02256122890645,27.238822186865725,27.238822186865725,461802400,28.30412712097168,28.555013122558595,-0.042294466649253626,27.94664764404297
2015-07-23,27.94664764404297,28.377590626525247,27.924317544526915,28.178865006373737,203998000,28.417780876159668,28.55184253692627,-0.00047901940049033254,27.799272537231445
2015-07-24,27.799272537231445,28.076148348962484,27.665300480171084,27.98236807937494,168649200,28.445021629333496,28.545099182128908,-0.005273444911484293,27.412994384765625
2015-07-27,27.412994384765625,27.600556693701055,27.26785893211703,27.4844462873249,177822000,28.38049201965332,28.517501182556153,-0.013895261178093032,27.549190521240234
2015-07-28,27.549190521240234,27.667534238662494,27.363863329620226,27.549190521240234,134472400,28.330698585510255,28.493430786132812,0.004968305707978349,27.462114334106445
2015-07-29,27.462114334106445,27.575991374671265,27.301347148261407,27.49784113253757,148046800,28.245180130004883,28.461277351379394,-0.0031607530198266565,27.32367706298828
2015-07-30,27.32367706298828,27.368333857175575,27.17630657578471,27.312512012667707,134513200,28.10808277130127,28.426891098022463,-0.005041027410851329,27.084754943847656
2015-07-31,27.084754943847656,27.383959160865977,26.997673017787267,27.37502746286655,171540000,27.922307395935057,28.387771186828612,-0.00874414225398168,26.44615364074707
2015-08-03,26.44615364074707,27.368329760709486,26.240727989009937,27.129412370118644,279904000,27.617966651916504,28.329939765930177,-0.02357788742872291,25.597660064697266
2015-08-04,25.597660064697266,26.28091876777398,25.287290803917507,26.21839858625679,496554400,27.258250617980956,28.250002822875977,-0.032083817842700646,25.76736068725586
2015-08-05,25.76736068725586,26.222867088448904,25.03051174636031,25.22030565430392,397250400,27.038982582092284,28.1864998626709,0.006629536533014457,25.82343292236328
2015-08-06,25.82343292236328,26.130721855515446,25.5968931323742,26.0118441672273,211612000,26.826661109924316,28.113311195373534,0.0021760954017753242,25.91090965270996
2015-08-07,25.91090965270996,26.07464798007613,25.68212639758036,25.700070652053586,154681600,26.63782482147217,28.04303321838379,0.003387494242522715,26.85295867919922
2015-08-10,26.85295867919922,26.913518390407532,26.13744746242508,26.13744746242508,219806400,26.581821250915528,27.99829490661621,0.03635723481405173,25.455589294433594
2015-08-11,25.455589294433594,26.507547865105497,25.4197024905373,26.42455695725377,388331200,26.372461128234864,27.924448127746583,-0.0520378183074498,25.848102569580078
2015-08-12,25.848102569580078,25.888476280418214,24.589790578259198,25.24025515898116,404870000,26.211059951782225,27.861041717529297,0.015419532056651919,25.827917098999023
2015-08-13,25.827917098999023,26.108289621325852,25.691095171202885,26.027542197995082,194143200,26.061483955383302,27.796517066955566,-0.0007809265893586881,26.009597778320312
2015-08-14,26.009597778320312,26.088101741814516,25.572217330811124,25.6417491682977,171718000,25.953968238830566,27.739020042419433,0.007034275300826787,26.27876091003418
2015-08-17,26.27876091003418,26.38866647768475,25.90642531782848,26.027546472717383,163538800,25.937228965759278,27.6900768661499,0.010348608002628268,26.13072395324707
2015-08-18,26.13072395324707,26.341564676953208,26.020818383154,26.115023157519488,138242800,25.99053535461426,27.64196880340576,-0.005633330935728487,25.79651641845703
2015-08-19,25.79651641845703,26.13520520520476,25.7224976592639,26.041000445099755,193146000,25.993450927734376,27.588873748779296,-0.012789830675491443,25.267173767089844
2015-08-20,25.267173767089844,25.648479738798063,25.03838881505836,25.58792002282396,274006400,25.937825012207032,27.518671760559084,-0.020519927682500994,23.72176170349121
2015-08-21,23.72176170349121,25.098951562027775,23.697088781656007,24.769233162283008,513102000,25.718910217285156,27.418856697082518,-0.06116283830728675,23.129615783691406
2015-08-24,23.129615783691406,24.40362879000235,20.635420824502845,21.27915685105936,648825200,25.346575927734374,27.3135400390625,-0.0249621392880216,23.2686824798584
2015-08-25,23.2686824798584,24.921759955444056,23.214851419487346,24.921759955444056,414406400,25.127885246276854,27.21212100982666,0.0060124948666482325,24.603256225585938
2015-08-26,24.603256225585938,24.64811515577482,23.562513301625625,24.020079865579447,387098400,25.003400611877442,27.134356842041015,0.05735493390666879,25.327733993530273
2015-08-27,25.327733993530273,25.399509297107524,24.677269342278688,25.172969511251395,338464400,24.953382301330567,27.072421798706056,0.029446418039207334,25.41072654724121
2015-08-28,25.41072654724121,25.415211755332983,25.018204955765285,25.15951211264362,212657600,24.893495178222658,27.009556694030763,0.0032767461049669766,25.29184913635254
2015-08-31,25.29184913635254,25.68885594036272,25.121382135566,25.12811080340812,224917200,24.79480400085449,26.950030212402343,-0.0046782373840301705,24.161376953125
2015-09-01,24.161376953125,25.094455593404575,24.0806295491936,24.70642107403313,307383600,24.597869300842284,26.86338382720947,-0.04469709498633245,25.197647094726562
2015-09-02,25.197647094726562,25.197647094726562,24.47765041730406,24.724379690065156,247555200,24.537982368469237,26.800052947998047,0.04288953165260456,24.75577735900879
2015-09-03,24.75577735900879,25.296334790713942,24.68175858892311,25.231288148328805,212935600,24.486842727661134,26.723061599731444,-0.017536150659489547,24.509050369262695
2015-09-04,24.509050369262695,24.77372217125578,24.338585061120977,24.441761972235767,199985200,24.565571594238282,26.643859786987306,-0.009966440809676569,25.1909122467041
2015-09-08,25.1909122467041,25.246986756530266,24.744559627640125,25.065305892296124,219374400,24.77170124053955,26.581644592285155,0.027820819948884745,24.706436157226562
2015-09-09,24.706436157226562,25.5744687125335,24.621201783676092,25.516152438403783,340043200,24.915476608276368,26.519653854370116,-0.01923217725237114,25.249235153198242
2015-09-10,25.249235153198242,25.408486586892877,24.650359681855335,24.733348877420127,251571200,24.9800745010376,26.464499893188478,0.021969943075456966,25.61707878112793
2015-09-11,25.61707878112793,25.61707878112793,25.067549271104706,25.07427793846086,199662000,25.009008979797365,26.411478004455567,0.01456850576652391,25.863807678222656
2015-09-14,25.863807678222656,26.218199009025287,25.762874239912513,26.148667160912005,233453600,25.05431709289551,26.364105110168456,0.009631422036945558,26.081377029418945
2015-09-15,26.081377029418945,26.137451542024767,25.664182518730957,26.002873054022455,173364800,25.13326988220215,26.323048400878907,0.008412116031139671,26.11053466796875
2015-09-16,26.11053466796875,26.13969279601042,25.892965303615362,26.07464616152531,148694000,25.328185653686525,26.28395935058594,0.001117948585188433,25.55202865600586
2015-09-17,25.55202865600586,26.128474468010587,25.507169738917224,25.942308421960558,256450400,25.363623809814452,26.247633361816405,-0.02139006416624789,25.44660758972168
2015-09-18,25.44660758972168,25.637262260033378,25.092218047851315,25.168478546969638,297141200,25.432706832885742,26.220363311767578,-0.0041257415488770155,25.841379165649414
2015-09-21,25.841379165649414,25.877267676484564,25.49371820104041,25.49595994952382,200888000,25.565939712524415,26.186653594970704,0.015513721211592335,25.435392379760742
2015-09-22,25.435392379760742,25.610344537963517,25.238009053576807,25.430905461661368,201384800,25.590387725830077,26.13419563293457,-0.015710724388439123,25.641748428344727
2015-09-23,25.641748428344727,25.731467974573917,25.4129652111554,25.48698225388082,143026800,25.683918952941895,26.08608810424805,0.008112949291404936,25.794275283813477
2015-09-24,25.794275283813477,25.90642430678658,25.20437203902794,25.401753703407618,200878000,25.73842296600342,26.035627632141114,0.005948379686158356,25.72922706604004
2015-09-25,25.72922706604004,26.173337922710438,25.57446087623308,26.117263414665388,224607600,25.749637794494628,25.976319160461426,-0.0025218083104764366,25.220077514648438
2015-09-28,25.220077514648438,25.697831825132223,25.220077514648438,25.536336928276125,208436000,25.685264778137206,25.9018705368042,-0.019788762020901407,24.46194839477539
2015-09-29,24.46194839477539,25.46007589130481,24.192791379564408,25.307553126349635,293461600,25.523321914672852,25.801318283081056,-0.030060538847777374,24.740068435668945
2015-09-30,24.740068435668945,25.018197457980452,24.38792066758861,24.71090860240726,265892000,25.38627529144287,25.712223243713378,0.01136949667316589,24.57857322692871
2015-10-01,24.57857322692871,24.587545351540907,24.069415850547735,24.464180777195438,255716400,25.288929748535157,25.6445938873291,-0.006527678335254694,24.758020401000977
2015-10-02,24.758020401000977,24.899329280594365,24.12325816216384,24.226435069223086,232079200,25.220071029663085,25.580821342468262,0.00730095975935896,24.84773826599121
2015-10-05,24.84773826599121,24.980075008332264,24.46418879718582,24.645869674183544,208258800,25.120706939697264,25.521790657043457,0.0036237899289641717,24.966615676879883
2015-10-06,24.966615676879883,25.06306390790795,24.621196470669094,24.814092932725227,192787200,25.07382926940918,25.47286308288574,0.00478423467021849,24.84773826599121
2015-10-07,24.84773826599121,25.069792861350468,24.540451025761318,25.063064193499937,187062400,24.99442825317383,25.418834037780762,-0.004761454753307137,24.560636520385742
2015-10-08,24.560636520385742,24.715402722774396,24.271291830000063,24.715402722774396,247918400,24.871064376831054,25.36080448150635,-0.011554441797965276,25.148296356201172
2015-10-09,25.148296356201172,25.184183152026744,24.55839142763354,24.67278390489033,211064400,24.812971305847167,25.317296867370604,0.02392689763262701,25.03165626525879
2015-10-12,25.03165626525879,25.289599305526835,24.99576947538888,25.285114098514818,121868800,24.794129180908204,25.27623489379883,-0.004638091156963009,25.074283599853516
2015-10-13,25.074283599853516,25.22231944888777,24.82531258391268,24.85671417950354,132197200,24.855362701416016,25.248797492980955,0.0017029370387244835,24.719886779785156
2015-10-14,24.719886779785156,25.013716664543725,24.57409271155276,24.962129073655152,177849600,24.853344535827638,25.231242027282715,-0.014133876194589612,25.08997917175293
2015-10-15,25.08997917175293,25.14381022280234,24.782690237465133,24.88138192377093,150694000,24.904485130310057,25.217694396972657,0.014971443650398042,24.90605354309082
2015-10-16,24.90605354309082,25.12137944728802,24.79166106824106,25.072033606715255,156930400,24.919288444519044,25.199346809387208,-0.007330640946453193,25.060823440551758
2015-10-19,25.060823440551758,25.06530864887749,24.69745996086399,24.852226172607406,119036800,24.940596961975096,25.182345085144043,0.006214147785122304,25.518388748168945
2015-10-20,25.518388748168945,25.608108311660388,24.85671017602895,24.973344410686988,195871200,24.995774269104004,25.155653686523436,0.018258191264249657,25.51614761352539
2015-10-21,25.51614761352539,25.924370011535668,25.502688566360003,25.569978668411807,167180800,25.062615203857423,25.156864852905272,-8.78243005728585e-05,25.90642547607422
2015-10-22,25.90642547607422,25.90642547607422,25.592407855324677,25.643997161174436,166616400,25.19719409942627,25.158031311035156,0.015295328607597192,26.709413528442383
2015-10-23,26.709413528442383,26.743058579861522,26.092593860372293,26.175583047779984,237467600,25.35330581665039,25.175661239624024,0.030995710045361502,25.85708236694336
2015-10-26,25.85708236694336,26.496331552156278,25.7763349213103,26.485117674920797,265335200,25.435848426818847,25.172610931396484,-0.03191126456563309,25.693344116210938
2015-10-27,25.693344116210938,26.13969678790186,25.56773603573498,25.883997129847085,279537600,25.49775447845459,25.16090259552002,-0.006332433350707434,26.752029418945312
2015-10-28,26.752029418945312,26.75875979834217,26.032032836740395,26.227172769046906,342205600,25.700968742370605,25.173328704833985,0.041204651988699714,27.034645080566406
2015-10-29,27.034645080566406,27.070533591812794,26.527730982390814,26.624179217292475,204909200,25.895435333251953,25.198091278076173,0.010564269992202835,26.803613662719727
2015-10-30,26.803613662719727,27.18940653484636,26.792398077102376,27.137817236767894,197461200,26.085191345214845,25.228820075988768,-0.008545753685989976,27.180442810058594
2015-11-02,27.180442810058594,27.220816534999198,26.828294874677244,27.095210151298936,128813200,26.297153282165528,25.297993698120116,0.014058893404473638,27.492212295532227
2015-11-03,27.492212295532227,27.698566093648566,27.072774320250645,27.092962034880685,182076000,26.494535636901855,25.385245628356934,0.011470360790378997,27.364362716674805
2015-11-04,27.364362716674805,27.772585108424046,27.27913007180702,27.61781890283362,179544400,26.6793571472168,25.467159233093263,-0.004650392536005521,27.238218307495117
2015-11-05,27.238218307495117,27.63692624256414,27.071527737980944,27.447708480518628,158210800,26.812536430358886,25.519858474731446,-0.004609806209841638,27.26974868774414
2015-11-06,27.26974868774414,27.43869228536737,27.170636279108386,27.281012281685616,132169200,26.868569946289064,25.558698768615724,0.0011575786599944404,27.159378051757812
2015-11-09,27.159378051757812,27.43869770715078,27.04224455710382,27.247228602394177,135485600,26.998799514770507,25.593671798706055,-0.004047365351626198,26.30339241027832
2015-11-10,26.30339241027832,26.596228681477918,26.143459336143636,26.33267706854822,236511600,27.059804344177245,25.61390266418457,-0.03151712973133014,26.154722213745117
2015-11-11,26.154722213745117,26.44980982089004,25.951989548362537,26.21328981009635,180872000,27.000073623657226,25.65376956939697,-0.005652130121250432,26.06687355041504
2015-11-12,26.06687355041504,26.31465717319497,26.051105548563132,26.188513158379727,130102400,26.90329647064209,25.67115409851074,-0.0033588069722992886,25.305505752563477
2015-11-13,25.305505752563477,26.03309050593874,25.289737747064134,25.949744351965816,183249600,26.753485679626465,25.682148666381835,-0.02920825147592121,25.719972610473633
2015-11-16,25.719972610473633,25.733487547937305,25.003651708986375,25.089249177228126,152426800,26.60743865966797,25.706367111206056,0.01637852497250214,25.60959815979004
2015-11-17,25.60959815979004,25.915949363767915,25.526252030363505,25.8866647060483,110467600,26.41917724609375,25.71474082946777,-0.004291390677400919,26.4205265045166
2015-11-18,26.4205265045166,26.465577443476526,26.017314242067567,26.075881837582,186698800,26.32479362487793,25.749022636413574,0.031665016360928666,26.756166458129883
2015-11-19,26.756166458129883,26.974667168623625,26.30114568878998,26.499372269334888,173183200,26.276588439941406,25.779161262512208,0.012703757192571663,26.87329864501953
2015-11-20,26.87329864501953,27.012957601569642,26.77193144387025,26.850771454597467,137148400,26.236943435668945,25.80428565979004,0.004377764171595633,26.524150848388672
2015-11-23,26.524150848388672,26.9701628035447,26.43179416913448,26.866542527791964,129930000,26.173420715332032,25.81749252319336,-0.012992368419035394,26.778696060180664
2015-11-24,26.778696060180664,26.884567696519056,26.382242837981483,26.429546857042165,171212800,26.220951080322266,25.831438903808593,0.009596733680447223,26.58721923828125
2015-11-25,26.58721923828125,26.857530050130254,26.56244070423051,26.853023924711955,85553200,26.26420078277588,25.840972595214843,-0.007150341505392954,26.537662506103516
2015-11-27,26.537662506103516,26.672818773030528,26.490358500112393,26.64578717592846,52185600,26.311279678344725,25.8606852722168,-0.0018639306252223875,26.648038864135742
